"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2024";"Emenda de Bancada";"BANCADA DO CEARA";"0009";"CEARÁ (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202471070009";"3.927.321,00";"1.561.372,89";"1.380.809,18";"4.650.571,84";"0,00";"442.451,80";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MURILLO GOUVEA";"0004";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202444350004";"4.000.000,00";"0,00";"0,00";"7.002.818,21";"0,00";"997.181,79";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"TALIRIA PETRONE";"0010";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202440700010";"4.150.000,00";"3.650.000,00";"3.650.000,00";"500.000,00";"0,00";"500.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"FERNANDA MELCHIONNA";"0015";"RIO GRANDE DO SUL (UF)";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202439840015";"4.157.663,79";"0,00";"0,00";"8.315.327,58";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PROFESSORA LUCIENE CAVALCANTE";"0008";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202444510008";"4.241.585,00";"296.039,57";"295.753,42";"7.348.562,93";"0,00";"543.100,23";
"2024";"Emenda de Bancada";"BANCADA DA PARAIBA";"0006";"PARAÍBA (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471160006";"4.267.874,45";"78.162,66";"78.162,66";"7.074.877,58";"0,00";"1.304.546,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"SORAYA THRONICKE";"0010";"MATO GROSSO DO SUL (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"219U - APOIO AO FUNCIONAMENTO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"APOIO AO FUNCIONAMENTO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202440860010";"4.350.000,00";"0,00";"0,00";"7.323.650,00";"0,00";"1.376.350,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MARCOS TAVARES";"0016";"Nacional";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202444210016";"4.385.791,00";"0,00";"0,00";"6.764.267,23";"0,00";"2.007.314,77";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"REIMONT";"0025";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202444560025";"4.600.000,00";"4.600.000,00";"0,00";"4.600.000,00";"0,00";"4.600.000,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"IVAN VALENTE";"0003";"SÃO PAULO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202432280003";"4.708.705,27";"843.648,02";"843.648,02";"5.803.731,77";"0,00";"1.926.382,73";
"2024";"Emenda de Bancada";"BANCADA DO CEARA";"0006";"CEARÁ (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471070006";"4.927.321,00";"2.709.889,53";"2.229.752,33";"4.576.445,69";"0,00";"818.691,65";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"SAMIA BOMFIM";"0009";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202441300009";"4.930.585,00";"1.143.007,33";"679.118,34";"6.875.185,30";"0,00";"1.627.748,02";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ORIOVISTO GUIMARAES";"0008";"MÚLTIPLO";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202440890008";"4.945.614,92";"0,00";"0,00";"9.891.229,84";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"OTONI DE PAULA";"0006";"RIO DE JANEIRO (UF)";"Educação";"Assistência hospitalar e ambulatorial";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF";"REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF";"202440510006";"4.999.996,45";"4.882.097,49";"4.879.814,99";"235.719,50";"0,00";"4.643,42";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MARCOS DO VAL";"0006";"ESPÍRITO SANTO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202492040006";"5.000.000,00";"4.038.746,85";"3.191.761,82";"2.660.847,46";"338,54";"955.290,36";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"PEDRO PAULO";"0004";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202427870004";"5.000.000,00";"300.000,00";"300.000,00";"9.373.330,00";"0,00";"26.670,00";
"2024";"Emenda de Bancada";"BANCADA DO MARANHAO";"0004";"MARANHÃO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202471110004";"5.000.000,00";"788.655,00";"742.998,26";"8.379.237,41";"0,00";"134.766,07";
"2024";"Emenda de Bancada";"BANCADA DO RIO GRANDE DO SUL";"0002";"RIO GRANDE DO SUL (UF)";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202471220002";"5.014.650,89";"0,00";"0,00";"10.029.301,78";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DE PERNAMBUCO";"0004";"RECIFE - PE";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"15R3 - APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471180004";"5.050.000,00";"0,00";"0,00";"5.050.000,00";"0,00";"5.050.000,00";
"2024";"Emenda de Bancada";"BANCADA DO RIO DE JANEIRO";"0014";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471200014";"5.068.021,00";"278.401,05";"278.401,05";"9.579.239,90";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"TADEU VENERI";"0014";"MÚLTIPLO";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202444820014";"5.198.613,87";"0,00";"0,00";"10.397.227,74";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"LUIZA ERUNDINA";"0013";"SÃO PAULO (UF)";"Educação";"Ensino profissional";"5112 - EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"202436110013";"5.400.000,00";"2.139.980,10";"2.050.136,25";"6.139.113,37";"0,00";"560.614,13";
"2024";"Emenda de Bancada";"BANCADA DO RIO DE JANEIRO";"0011";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"219V - APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR";"APOIO AO FUNCIONAMENTO DAS INSTITUICOES FEDERAIS DE EDUCACAO SUPERIOR - DESPESAS DIVERSAS";"202471200011";"5.540.000,00";"1.225.000,00";"1.182.552,97";"6.809.783,82";"42.447,03";"1.862.663,21";
"2024";"Emenda de Bancada";"BANCADA DO AMAPA";"0008";"AMAPÁ (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202471050008";"5.812.094,00";"0,00";"0,00";"8.650.381,41";"0,00";"2.973.806,59";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DR. DANIEL SORANZ";"0002";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202443380002";"5.995.850,00";"5.995.850,00";"0,00";"5.995.850,00";"0,00";"5.995.850,00";
"2024";"Emenda de Bancada";"BANCADA DE TOCANTINS";"0005";"TOCANTINS (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"8282 - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471280005";"6.000.000,00";"0,00";"0,00";"12.000.000,00";"0,00";"0,00";
